timestamp_sec,type,traffic(MB)
1711662308,R,0.0
1711662308,W,248.00390625
1711662309,R,0.00390625
1711662309,W,248.54296875
1711662310,R,0.05859375
1711662310,W,247.41015625
1711662311,R,0.0
1711662311,W,248.546875
1711662312,R,0.0
1711662312,W,247.6328125
1711662313,R,1.0546875
1711662313,W,246.8203125
1711662314,R,0.0
1711662314,W,247.86328125
1711662315,R,0.0
1711662315,W,248.20703125
1711662316,R,0.0
1711662316,W,248.26171875
1711662317,R,0.0
1711662317,W,247.48046875
1711662318,R,0.0
1711662318,W,248.00390625
1711662319,R,0.00390625
1711662319,W,247.94140625
1711662320,R,1.625
1711662320,W,246.4453125
1711662321,R,28.5703125
1711662321,W,219.2265625
1711662322,R,0.0
1711662322,W,248.5546875
1711662323,R,0.0
1711662323,W,247.9375
1711662324,R,26.375
1711662324,W,221.83984375
1711662325,R,3.375
1711662325,W,245.55859375
1711662326,R,0.0
1711662326,W,247.69921875
1711662327,R,1.06640625
1711662327,W,246.25390625
1711662328,R,0.0
1711662328,W,247.93359375
1711662329,R,0.0
1711662329,W,248.42578125
1711662330,R,7.10546875
1711662330,W,241.01953125
1711662331,R,0.0
1711662331,W,247.390625
1711662332,R,0.0
1711662332,W,248.30078125
1711662333,R,0.0
1711662333,W,247.765625
1711662334,R,0.00390625
1711662334,W,247.75
1711662335,R,0.0
1711662335,W,248.87890625
1711662336,R,0.0
1711662336,W,247.12890625
1711662337,R,0.0
1711662337,W,248.51953125
1711662338,R,56.26171875
1711662338,W,183.66796875
1711662339,R,16.00390625
1711662339,W,239.54296875
1711662340,R,26.421875
1711662340,W,221.77734375
1711662341,R,44.24609375
1711662341,W,204.3828125
1711662342,R,40.32421875
1711662342,W,207.96875
1711662343,R,43.2890625
1711662343,W,204.39453125
1711662344,R,8.0546875
1711662344,W,239.66015625
1711662345,R,0.0
1711662345,W,247.82421875
1711662346,R,6.10546875
1711662346,W,215.375
1711662347,R,125.22265625
1711662347,W,149.6640625
1711662348,R,15.375
1711662348,W,232.15234375
1711662349,R,0.0703125
1711662349,W,248.4921875
1711662350,R,20.1953125
1711662350,W,211.62890625
1711662351,R,37.15234375
1711662351,W,226.80859375
1711662352,R,7.4609375
1711662352,W,241.16015625
1711662353,R,31.2890625
1711662353,W,216.59375
1711662354,R,21.11328125
1711662354,W,226.921875
1711662355,R,14.68359375
1711662355,W,232.73046875
1711662356,R,17.5234375
1711662356,W,230.74609375
1711662357,R,12.05078125
1711662357,W,234.97265625
1711662358,R,31.6171875
1711662358,W,216.78515625
1711662359,R,0.015625
1711662359,W,248.859375
1711662360,R,51.2734375
1711662360,W,196.6171875
1711662361,R,16.15234375
1711662361,W,231.82421875
1711662362,R,12.0078125
1711662362,W,235.9609375
1711662363,R,11.13671875
1711662363,W,236.6015625
1711662364,R,78.01953125
1711662364,W,151.34375
1711662365,R,35.00390625
1711662365,W,232.10546875
1711662366,R,20.421875
1711662366,W,225.796875
1711662367,R,1.0703125
1711662367,W,248.46484375
1711662368,R,0.015625
1711662368,W,248.06640625
1711662369,R,0.0
1711662369,W,248.296875
1711662370,R,0.0
1711662370,W,246.10546875
1711662371,R,0.0
1711662371,W,247.8203125
1711662372,R,3.40625
1711662372,W,244.89453125
1711662373,R,68.609375
1711662373,W,179.484375
1711662374,R,21.57421875
1711662374,W,226.38671875
1711662375,R,0.703125
1711662375,W,249.171875
1711662376,R,0.9609375
1711662376,W,245.640625
1711662377,R,2.6875
1711662377,W,245.77734375
1711662378,R,4.39453125
1711662378,W,241.6015625
1711662379,R,22.5625
1711662379,W,226.83984375
1711662380,R,182.09765625
1711662380,W,66.47265625
1711662381,R,30.96875
1711662381,W,217.49609375
1711662382,R,14.21875
1711662382,W,232.8203125
1711662383,R,0.0
1711662383,W,248.80859375
1711662384,R,1.4140625
1711662384,W,245.078125
1711662385,R,21.31640625
1711662385,W,226.3046875
1711662386,R,53.46875
1711662386,W,195.33984375
1711662387,R,5.69921875
1711662387,W,243.875
1711662388,R,0.0
1711662388,W,248.21875
1711662389,R,6.69140625
1711662389,W,239.0546875
1711662390,R,0.0
1711662390,W,249.96484375
1711662391,R,8.75390625
1711662391,W,239.921875
1711662392,R,0.0
1711662392,W,247.3125
1711662393,R,64.2734375
1711662393,W,175.49609375
1711662394,R,19.328125
1711662394,W,237.0078125
1711662395,R,2.4609375
1711662395,W,245.8203125
1711662396,R,37.890625
1711662396,W,210.21484375
1711662397,R,90.609375
1711662397,W,155.640625
1711662398,R,58.0625
1711662398,W,180.76171875
1711662399,R,66.31640625
1711662399,W,191.8359375
1711662400,R,3.953125
1711662400,W,242.671875
1711662401,R,14.75390625
1711662401,W,233.83203125
1711662402,R,0.0
1711662402,W,248.375
1711662403,R,12.61328125
1711662403,W,236.31640625
1711662404,R,25.703125
1711662404,W,222.17578125
1711662405,R,9.7734375
1711662405,W,238.11328125
1711662406,R,4.04296875
1711662406,W,244.54296875
1711662407,R,8.65625
1711662407,W,238.75390625
1711662408,R,1.50390625
1711662408,W,246.125
1711662409,R,1.9296875
1711662409,W,246.29296875
1711662410,R,31.87109375
1711662410,W,216.1484375
1711662411,R,47.5390625
1711662411,W,191.83203125
1711662412,R,64.8828125
1711662412,W,190.42578125
1711662413,R,105.55859375
1711662413,W,131.69140625
1711662414,R,53.43359375
1711662414,W,204.93359375
1711662415,R,69.12109375
1711662415,W,178.8671875
1711662416,R,50.703125
1711662416,W,197.59765625
1711662417,R,56.17578125
1711662417,W,191.609375
1711662418,R,47.76953125
1711662418,W,200.1328125
1711662419,R,33.796875
1711662419,W,214.77734375
1711662420,R,62.203125
1711662420,W,185.52734375
1711662421,R,40.98828125
1711662421,W,207.24609375
1711662422,R,51.01171875
1711662422,W,197.171875
1711662423,R,40.0
1711662423,W,208.16015625
1711662424,R,56.67578125
1711662424,W,190.96875
1711662425,R,15.5078125
1711662425,W,233.3046875
1711662426,R,24.0
1711662426,W,222.859375
1711662427,R,37.671875
1711662427,W,210.71484375
1711662428,R,46.484375
1711662428,W,201.1484375
1711662429,R,36.0
1711662429,W,212.421875
1711662430,R,23.90234375
1711662430,W,223.84765625
1711662431,R,33.0625
1711662431,W,215.296875
1711662432,R,3.04296875
1711662432,W,244.6875
1711662433,R,25.25
1711662433,W,222.41796875
1711662434,R,46.75
1711662434,W,201.1953125
1711662435,R,20.00390625
1711662435,W,228.55078125
1711662436,R,36.00390625
1711662436,W,212.02734375
1711662437,R,40.0
1711662437,W,208.390625
1711662438,R,20.0
1711662438,W,227.5703125
1711662439,R,34.82421875
1711662439,W,213.51953125
1711662440,R,49.1796875
1711662440,W,198.50390625
1711662441,R,31.96484375
1711662441,W,216.171875
1711662442,R,34.78515625
1711662442,W,213.625
